PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
AMNH_PBI 00082734	Pygovepres	vaccinicola	USA	California	El Dorado	Quinette, El Dorado county	38.76667	-120.51667	24 Jun 1967		J. Powell	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None					Plotted by county		Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Rhamnaceae	Ceanothus	integerrimus				associated with			NO
AMNH_PBI 00082735	Pygovepres	vaccinicola	USA	California	Riverside	Bautista Canyon	33.69778	-116.85194	05 May 1987		R. D. Goeden and D. W. Ricker	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Asteraceae	Encelia	virginensis				associated with			NO
AMNH_PBI 00082736	Pygovepres	vaccinicola	USA	California	Riverside	Poppet Flat	33.85000	-116.85167	28 May 1976		D. S. Hughes	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini								oak	associated with			NO
AMNH_PBI 00082737	Pygovepres	vaccinicola	USA	California	San Bernardino	Mill Creek, San Bernardino Mountains	34.08721	-117.11396	01 Jun 1976		D. S. Hughes	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1	GeoLocate Software		1829	6000	Label		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082738	Pygovepres	vaccinicola	USA	California	San Bernardino	Mill Creek, San Bernardino Mountains	34.08721	-117.11396	01 Jun 1976		D. S. Hughes	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1	GeoLocate Software		1829	6000	Label		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082739	Pygovepres	vaccinicola	USA	California	Riverside	Poppet Flat	33.85000	-116.85167	28 May 1976		D. S. Hughes	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini								oak	associated with			NO
AMNH_PBI 00082740	Pygovepres	vaccinicola	USA	California	Glenn	5 mi N Elk Creek	39.60290	-122.53662	07 Jun 1984		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None							Beating Vegetation	Pinned	1							NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fagaceae	Quercus	douglasii			oak	associated with			NO
AMNH_PBI 00082742	Coquillettia	venusta	USA	California	Inyo	6 mi N of Bishop Fish Slough	37.45474	-118.40166	22 Jun 1978		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011					Beating Vegetation	Pinned	1	GeoLocate Software						NO	NO	YES	YES	NO			Miridae	Phylinae	Phylini			Fabaceae	Dalea	sp.				associated with			NO
AMNH_PBI 00082743	Coquillettia	venusta	USA	California	Inyo	6 mi N of Bishop Fish Slough	37.45474	-118.40166	22 Jun 1978		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011					Beating Vegetation	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fabaceae	Dalea					associated with			NO
AMNH_PBI 00082744	Coquillettia	venusta	USA	California	Inyo	6 mi N of Bishop Fish Slough	37.45474	-118.40166	22 Jun 1978		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011		former gracilis			Beating Vegetation	Pinned	1	GeoLocate Software						NO	NO	NO	YES	NO			Miridae	Phylinae	Phylini			Fabaceae	Dalea					associated with			NO
AMNH_PBI 00082745	Coquillettia	venusta	USA	California	Inyo	6 mi N of Bishop Fish Slough	37.45474	-118.40166	22 Jun 1978		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011					Beating Vegetation	Pinned	1	GeoLocate Software						NO	NO	YES	NO	NO			Miridae	Phylinae	Phylini			Fabaceae	Dalea					associated with			NO
AMNH_PBI 00082746	Coquillettia	venusta	USA	California	Mono	6 mi N of Bishop Fish Slough	37.51780	-118.40054	22 Jun 1978		J. D. Pinto	Adult Female	UCR		None	D. Wyniger	2011			Uncertainty: 8258 m; Centrad; Geolocate 2014		Beating Vegetation	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Fabaceae	Dalea	sp.				associated with			NO
AMNH_PBI 00082747	Coquillettia	venusta	USA	California	Inyo	6 mi N of Bishop Fish Slough	37.45474	-118.40166	22 Jun 1978		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011					Beating Vegetation	Pinned	1	GeoLocate Software						NO	NO	YES	NO	NO			Miridae	Phylinae	Phylini			Fabaceae	Dalea					associated with			NO
AMNH_PBI 00082748	Coquillettia	nigrithorax	USA	California	Los Angeles	2.2 mi S of Pearblossom	34.47000	-117.90000	14 Sep 1972		G. R. Ballmer	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011					Beating Vegetation	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082749	Coquillettia	nigrithorax	USA	California	Los Angeles	2.2 mi S of Pearblossom	34.47000	-117.90000	14 Sep 1972		G. R. Ballmer	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011					Beating Vegetation	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082750	Coquillettia	nigrithorax	USA	California	San Bernardino	Wildhorse Canyon, Providence Mountains, 5 mi NW Hole-in-Wall Rec.	35.00111	-115.37750	14 Oct 1982		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011			Used Google Earth and map - plotted by Wildhorse Canyon		Beating Vegetation	Pinned	1	Map - local/regional		1433	4701	Label		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082757	Coquillettia	foxi	USA	California	Riverside	Desert Hot Springs	33.96111	-116.50166	07 Jul 1954		Unknown	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011					Light Trap	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082758	Coquillettia	foxi	USA	California	Riverside	Desert Hot Springs	33.96111	-116.50166	07 Jul 1954		Unknown	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011	Coquillettia foxi van Duzee				Light Trap	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082759	Coquillettia	foxi	USA	California	Riverside	Desert Hot Springs	33.96111	-116.50166	23 Jul 1955		Unknown	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011					Light Trap	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082760	Coquillettia	foxi	USA	California	Riverside	Desert Hot Springs	33.96111	-116.50166	23 Jun 1955		Timberlake	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011			Original locality was Desert Spings changed locality after referring to gazetteer		Beating Vegetation	Pinned	1	Gazetteer						NO	NO	YES	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082761	Coquillettia	foxi	USA	California	Riverside	Desert Hot Springs	33.96111	-116.50166	07 Jul 1954		Unknown	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011					Light Trap	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082762	Coquillettia	foxi	USA	California	Riverside	Desert Hot Springs	33.96111	-116.50166	07 Jul 1954		Unknown	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011					Light Trap	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082763	Coquillettia	foxi	USA	California	Riverside	Desert Hot Springs	33.96111	-116.50166	23 Jun 1955		Timberlake	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011			Original locality was Desert Spings changed locality after referring to gazetteer		Light Trap	Pinned	1	Gazetteer						NO	NO	YES	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082764	Coquillettia	venusta	USA	California	San Bernardino	6.3 mi N of Yucca Valley, Old Woman Springs Rd	34.20524	-116.43139	13 May 1978		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011	Coquillettia sp., det J.D. Pinto	host recorded as Hilaria rigida			Beating Vegetation	Pinned	1			1125	3691	Unknown		YES	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Poaceae	Hilaria	rigida			big galleta	associated with			NO
AMNH_PBI 00082765	Coquillettia	venusta	USA	California	San Bernardino	6.3 mi N of Yucca Valley, Old Woman Springs Rd	34.20524	-116.43139	13 May 1978		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011	Coquillettia sp., det J.D. Pinto	host recorded as Hilaria rigida			Beating Vegetation	Pinned	1			1125	3691	Unknown		YES	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Poaceae	Hilaria	rigida			big galleta	associated with			NO
AMNH_PBI 00082766	Coquillettia	venusta	USA	California	San Bernardino	6.3 mi N of Yucca Valley, Old Woman Springs Rd	34.20524	-116.43139	13 May 1978		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011	Coquillettia sp., det J.D. Pinto	host recorded as Hilaria rigida			Beating Vegetation	Pinned	1			1125	3691	Unknown		YES	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Poaceae	Hilaria	rigida			big galleta	associated with			NO
AMNH_PBI 00082767	Coquillettia	venusta	USA	California	San Bernardino	6.3 mi N of Yucca Valley, Old Woman Springs Rd	34.20524	-116.43139	13 May 1978		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011	Coquillettia sp., det J.D. Pinto	host recorded as Hilaria rigida			Beating Vegetation	Pinned	1			1125	3691	Unknown		YES	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Poaceae	Hilaria	rigida			big galleta	associated with			NO
AMNH_PBI 00082768	Coquillettia	venusta	USA	California	San Bernardino	6.3 mi N of Yucca Valley, Old Woman Springs Rd	34.20524	-116.43139	13 May 1978		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011	Coquillettia sp., det J.D. Pinto	host recorded as Hilaria rigida			Beating Vegetation	Pinned	1			1125	3691	Unknown		YES	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Poaceae	Hilaria	rigida			big galleta	associated with			NO
AMNH_PBI 00082769	Coquillettia	venusta	USA	California	San Bernardino	6.3 mi N of Yucca Valley, Old Woman Springs Rd	34.20524	-116.43139	13 May 1978		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011	Coquillettia sp., det J.D. Pinto	host recorded as Hilaria rigida			Beating Vegetation	Pinned	1			1125	3691	Unknown		YES	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Poaceae	Hilaria	rigida			big galleta	associated with			NO
AMNH_PBI 00082770	Coquillettia	venusta	USA	California	San Bernardino	6.3 mi N of Yucca Valley, Old Woman Springs Rd	34.20524	-116.43139	13 May 1978		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011	Coquillettia sp., det J.D. Pinto	host recorded as Hilaria rigida			Beating Vegetation	Pinned	1			1125	3691	Unknown		YES	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Poaceae	Hilaria	rigida			big galleta	associated with			NO
AMNH_PBI 00082771	Coquillettia	venusta	USA	California	San Bernardino	6.3 mi N of Yucca Valley, Old Woman Springs Rd	34.20524	-116.43139	13 May 1978		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011	Coquillettia sp., det J.D. Pinto	host recorded as Hilaria rigida			Beating Vegetation	Pinned	1			1125	3691	Unknown		YES	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Poaceae	Hilaria	rigida			big galleta	associated with			NO
AMNH_PBI 00082774	Coquillettia	venusta	USA	California	Inyo	2.7 mi E of Big Pine	37.16000	-118.23000	26 May 1978		A. J. Mayor	Adult Male	UCR		None	D. Wyniger	2011					Beating Vegetation	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Asteraceae	Chaenactis	sp.				associated with			NO
AMNH_PBI 00082775	Coquillettia	venusta	USA	California	Inyo	2.7 mi E of Big Pine	37.16000	-118.23000	26 May 1978		A. J. Mayor	Adult Male	UCR		None	D. Wyniger	2011					Beating Vegetation	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Asteraceae	Chaenactis	sp.				associated with			NO
AMNH_PBI 00082779	Coquillettia	insignis	USA	California	San Diego	7 mi W of Warner Springs	33.05144	-117.04364	08 May 1980		A. Mayor	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011					Beating Vegetation	Pinned	1	GeoLocate Software						NO	NO	YES	YES	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082780	Coquillettia	vicina	USA	California	Riverside	Menifee Valley, hills on W end	33.72833	-117.14556	04 May 1986		J. D. Pinto	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	Paratype	D. Wyniger	2011					Beating Vegetation	Pinned	1			549	1800	Unknown		YES	YES	NO	YES	NO			Miridae	Phylinae	Phylini			Polygonaceae	Eriogonum	sp.				associated with			NO
AMNH_PBI 00082781	Coquillettia	vicina	USA	California	Riverside	Menifee Valley, hills on W end	33.72833	-117.14556	04 May 1986		J. D. Pinto	Adult Female	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011		former laetitia			Beating Vegetation	Pinned	1			549	1800	Unknown		NO	NO	NO	YES	NO			Miridae	Phylinae	Phylini			Polygonaceae	Eriogonum					associated with			NO
AMNH_PBI 00082782	Leutiola	ajo	USA	California	San Diego	Borrego	33.22111	-116.33333	23 Apr 1955		Timberlake	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011					Light Trap	Pinned	1							NO	NO	YES	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082783	Leutiola	ajo	USA	California	San Diego	Borrego	33.22111	-116.33333	23 Apr 1955		Timberlake	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011					Light Trap	Pinned	1							NO	NO	YES	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082784	Leutiola	ajo	USA	California	Riverside	Mariobra Valley, Chiriaco Summit, T6S R12E S22	33.66083	-115.72056	11 Apr 1995		Katryn Schiro	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011					Beating Vegetation	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini												NO
AMNH_PBI 00082785	Leutiola	ajo	USA	California	Riverside	Red Canyon Road, 4.7 mi N of jct BLM road CO41, Chuckawalla Bench, Orocopia Mountains	33.60694	-115.64166	21 Apr 2001		G. R. Ballmer	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011			See Locality UID 8408 for corrected Chuckawalla Bench, Bob's Cabin - MDS		Beating Vegetation	Pinned	1		100-1000	630	656	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Asteraceae	Ambrosia	dumosa			burrobush	associated with			NO
AMNH_PBI 00082786	Leutiola	ajo	USA	California	Riverside	Red Canyon Road, 4.7 mi N of jct BLM road CO41, Chuckawalla Bench, Orocopia Mountains	33.60694	-115.64166	21 Apr 2001		G. R. Ballmer	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011			See Locality UID 8408 for corrected Chuckawalla Bench, Bob's Cabin - MDS		Beating Vegetation	Pinned	1		100-1000	630	656	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Asteraceae	Ambrosia	dumosa			burrobush	associated with			NO
AMNH_PBI 00082787	Leutiola	ajo	USA	California	Riverside	Red Canyon Road, 4.7 mi N of jct BLM road CO41, Chuckawalla Bench, Orocopia Mountains	33.60694	-115.64166	21 Apr 2001		G. R. Ballmer	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011			See Locality UID 8408 for corrected Chuckawalla Bench, Bob's Cabin - MDS		Beating Vegetation	Pinned	1		100-1000	630	656	Unknown		NO	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Asteraceae	Ambrosia	dumosa			burrobush	associated with			NO
AMNH_PBI 00082791	Coquillettia	insignis	USA	California	San Diego	Warner Springs	33.04969	-117.04233	08 May 1980		A. Mayor	Adult Male	UCR	Data citation: PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: <download date>. National Science Foundation grant DBI#0316495; Contact: Schuh, Randall T. (schuh@amnh.org); Link: http://research.amnh.org/pbi/	None	D. Wyniger	2011		host as Baeria a synonym of Lasthenia			Beating Vegetation	Pinned	1							YES	NO	NO	NO	NO			Miridae	Phylinae	Phylini			Asteraceae	Lasthenia	sp.			goldfields	associated with			NO
