PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
UCR_ENT 00096046	Phymata	pacifica ssp. pacifica	USA	California	San Diego	Palm Canyon, Borrego Valley	33.28051	-116.43334	26 Apr 1953		A. Fukushima	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	P. Masonick	2015		Only the last in the series has collector labels, but all locality labels are identical.	coordinates and elev at Palm Oasis - MDS		Unknown	Pinned	1	Google Earth		387	1270	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096047	Phymata	pacifica ssp. pacifica	USA	California	San Diego	Palm Canyon, Borrego Valley	33.28051	-116.43334	26 Apr 1953		A. Fukushima	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	P. Masonick	2015		Only the last in the series has collector labels, but all locality labels are identical.	coordinates and elev at Palm Oasis - MDS		Unknown	Pinned	1	Google Earth		387	1270	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096048	Phymata	americana ssp. metcalfi	USA	California	Siskiyou	Junction of Shasta and Klamath Rivers	41.83045	-122.59364	Aug 1922		Unknown	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	P. Masonick	2015			Uncertainty: 450 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	Google Earth	100-1000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096049	Phymata	borica	USA	California	Yolo	Bear-Cache Creek Junction			17 May 1958		A. E. Menke	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	P. Masonick	2015			locality is a duplicate, merge with locality id:65885		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096050	Phymata	borica	USA	California	Tulare	Three Rivers	36.43889	-118.90361	28 Jul 1957		Unknown	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	P. Masonick	2015					Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096051	Phymata	borica	USA	California	Tulare	Three Rivers	36.43889	-118.90361	28 Jul 1957		Unknown	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	P. Masonick	2015					Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096052	Phymata	pacifica ssp. pacifica	USA	California	Los Angeles	San Gabriel Mountains, Angeles Crest Highway	34.34977	-117.94159	01 Sep 1986		C. L. Hogue	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	P. Masonick	2015			Uncertainty: 34144 m; Centrad; Geolocate 2014; The latitude, longitude, and uncertainty are estimates based on the locality given		Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096053	Phymata	pacifica ssp. stanfordi	USA	California	Santa Clara	Stanford University	37.42722	-122.16917	04 Aug 1928		Carl D. Duncan	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype	Evans	1931	P. Pacifica Stanfordi		corrected locality to Stanford University then geolocate plotted in the correct county - Santa Clara		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096054	Phymata	pacifica ssp. stanfordi	USA	California	Santa Clara	Stanford University	37.42722	-122.16917	Jun 1920		Unknown	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype	Evans	1931	P. Pac. Stanfordi		corrected locality to Stanford University then geolocate plotted in the correct county - Santa Clara		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096055	Phymata	pacifica ssp. stanfordi	USA	California	Santa Clara	Stanford University	37.42722	-122.16917	Sep 1897		Johnson	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype	Evans	1931	P. Pac. Stanfordi		corrected locality to Stanford University then geolocate plotted in the correct county - Santa Clara		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096056	Phymata	pacifica ssp. stanfordi	USA	California	Santa Clara	Stanford University	37.42722	-122.16917	Sep 1929		T. Zschokke	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype	Evans	1931	P. Pac. Stanfordi		corrected locality to Stanford University then geolocate plotted in the correct county - Santa Clara		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096057	Phymata	pacifica ssp. stanfordi	USA	California	Santa Clara	Stanford University	37.42722	-122.16917	Sep 1929		T. Zschokke	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype	Evans	1931	P. Pac. Stanfordi		corrected locality to Stanford University then geolocate plotted in the correct county - Santa Clara		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096058	Phymata	pacifica ssp. stanfordi	USA	California	Santa Clara	Stanford University	37.42722	-122.16917	Sep 1929		T. Zschokke	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	Paratype	Evans	1931	P. Pac. Stanfordi		corrected locality to Stanford University then geolocate plotted in the correct county - Santa Clara		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096059	Phymata	pacifica ssp. stanfordi	USA	California	Sonoma	Sonoma	38.29027	-122.45972	15 Aug 1952		Jay C. Quast	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					GNIS coord. for City		Unknown	Pinned	1	Gazetteer		24	79	Gazetteer		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096060	Phymata	pacifica ssp. stanfordi	USA	California	Sonoma	Sonoma	38.29027	-122.45972	28 Jul 1952		Jay C. Quast	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					GNIS coord. for City		Unknown	Pinned	1	Gazetteer		24	79	Gazetteer		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096061	Phymata	pacifica ssp. stanfordi	USA	California	Santa Clara	Stanford University	37.42722	-122.16917	Apr 1937		Unknown	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					corrected locality to Stanford University then geolocate plotted in the correct county - Santa Clara		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096062	Phymata	pacifica ssp. stanfordi	USA	California	Santa Clara	Stanford University	37.42722	-122.16917	May 1937		Unknown	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					corrected locality to Stanford University then geolocate plotted in the correct county - Santa Clara		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096063	Phymata	pacifica ssp. stanfordi	USA	California	Santa Clara	Stanford University	37.42722	-122.16917	19 Sep 1897		Brunton	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					corrected locality to Stanford University then geolocate plotted in the correct county - Santa Clara		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096064	Phymata	pacifica ssp. stanfordi	USA	California	Santa Clara	Stanford University	37.42722	-122.16917	12 Sep 1909		Unknown	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					corrected locality to Stanford University then geolocate plotted in the correct county - Santa Clara		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096065	Phymata	pacifica ssp. stanfordi	USA	California	Santa Clara	San Jose	37.33940	-121.89389	1906		Unknown	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096066	Phymata	pacifica ssp. pacifica	USA	California	Los Angeles	San Gabriel Mountains, Angeles Crest Highway	34.34977	-117.94159	01 Sep 1986		C. L. Hogue	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	P. Masonick	2015			Uncertainty: 34144 m; Centrad; Geolocate 2014; The latitude, longitude, and uncertainty are estimates based on the locality given		Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096067	Phymata	americana ssp. metcalfi	USA	California	San Bernardino	Summit Valley	34.33806	-117.27004	18 Jul 1959		N. McFarland	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	P. Masonick	2015			Uncertainty: 3294 m; Centrad; Geolocate 2015; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096068	Phymata	pacifica ssp. pacifica	USA	California	San Diego	Palm Canyon, Borrego Valley	33.28051	-116.43334	26 Apr 1953		A. Fukushima	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	P. Masonick	2015			coordinates and elev at Palm Oasis - MDS		Unknown	Pinned	1	Google Earth		387	1270	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096069	Phymata	pacifica ssp. pacifica	USA	California	San Diego	Palm Canyon, Borrego Valley	33.28051	-116.43334	26 Apr 1953		A. Fukushima	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	P. Masonick	2015			coordinates and elev at Palm Oasis - MDS		Unknown	Pinned	1	Google Earth		387	1270	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096070	Phymata	pacifica ssp. pacifica	USA	California	San Diego	Palm Canyon, Borrego Valley	33.28051	-116.43334	26 Apr 1953		A. Fukushima	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	P. Masonick	2015			coordinates and elev at Palm Oasis - MDS		Unknown	Pinned	1	Google Earth		387	1270	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096071	Phymata	pacifica ssp. pacifica	USA	California	Riverside	Pinyon Flat, San Jacinto Mountains	33.78389	-116.95778	21 May 1940		W. L. Swisher	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	P. Masonick	2015					Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096072	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	12 Aug 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096073	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	12 Aug 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096074	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	12 Aug 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096075	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	12 Aug 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096076	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	12 Aug 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096077	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	12 Aug 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096078	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	12 Aug 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096079	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	12 Aug 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096080	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	12 Aug 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096081	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	12 Aug 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096082	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	12 Aug 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096083	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	12 Aug 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096084	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	12 Aug 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096085	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	12 Aug 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00096086	Phymata	pacifica ssp. stanfordi	USA	California	Yolo	Davis	38.54500	-121.73944	25 Jul 1965		G.A. Gorelick	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
