PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
UCR_ENT 00078815	Phymata	pacifica	USA	California	San Diego	Japatul	32.79201	-116.68539	08 Jun 1976		Unknown	Adult Male	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 6451 m; Centrad; Geolocate 2014; The latitude, longitude, and uncertainty are estimates based on the locality given		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078816	Phymata	pacifica	USA	California	San Diego	Japatul	32.79201	-116.68539	08 Jun 1976		Unknown	Adult Male	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 6451 m; Centrad; Geolocate 2014; The latitude, longitude, and uncertainty are estimates based on the locality given		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078817	Phymata	pacifica	USA	California	San Diego	Japatul	32.79201	-116.68539	08 Jun 1976		Unknown	Adult Male	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 6451 m; Centrad; Geolocate 2014; The latitude, longitude, and uncertainty are estimates based on the locality given		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078818	Phymata	pacifica	USA	California	Riverside	Banning	33.92737	-116.87370	18 Jul 1929		C. C. Searl	Adult sex unknown	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013					Unknown	Pinned	1	Google Earth		716	2349	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078819	Phymata	pacifica	USA	California	Riverside	Banning	33.92737	-116.87370	13 Jul 1929		C. C. Searl	Adult sex unknown	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013					Unknown	Pinned	1	Google Earth		716	2349	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078820	Phymata	pacifica	USA	California	San Diego	Descanso-Laguna Jct	32.84111	-116.61194	21 Oct 1937		W.P. Medlar	Adult sex unknown	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 7251 m; Centrad; Geolocate 2014; Uncertainty value is obtained by measuring half of the distance from the initial locality to Alpine		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078821	Phymata	pacifica	USA	California	San Diego	San Diego	32.71528	-117.15639	18 Aug 1921		Unknown	Adult sex unknown	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013	Phymatidae: Phymata erosa severini, Det. unknown				Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078822	Phymata	pacifica	USA	California	San Diego	Otay Mountain	32.59472	-117.06361	05 Jun 1977		D. K. Faulkner	Adult sex unknown	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013					Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078823	Phymata	pacifica	USA	California	San Diego	Hot Springs Mountain, 2 mi E of Gate	33.04970	-117.04233	07 Jul 1978		Faulkner, Brown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 1807 m; Centrad; Geolocate 2014; Gate likely refers to an entrance gate		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078824	Phymata	pacifica	USA	California	San Diego	Hot Springs Mountain, 2 mi E of Gate	33.04970	-117.04233	07 Jul 1978		Faulkner, Brown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 1807 m; Centrad; Geolocate 2014; Gate likely refers to an entrance gate		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078825	Phymata	pacifica	USA	California	San Diego	Hot Springs Mountain, 2 mi E of Gate	33.04970	-117.04233	07 Jul 1978		Faulkner, Brown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 1807 m; Centrad; Geolocate 2014; Gate likely refers to an entrance gate		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078826	Phymata	pacifica	USA	California	San Diego	Hot Springs Mountain, 2 mi E of Gate	33.04970	-117.04233	07 Jul 1978		Faulkner, Brown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 1807 m; Centrad; Geolocate 2014; Gate likely refers to an entrance gate		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078827	Phymata	pacifica	USA	California	San Diego	Japatul	32.79201	-116.68539	08 Jun 1976		Unknown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 6451 m; Centrad; Geolocate 2014; The latitude, longitude, and uncertainty are estimates based on the locality given		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078828	Phymata	pacifica	USA	California	San Diego	Japatul	32.79201	-116.68539	08 Jun 1976		Unknown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 6451 m; Centrad; Geolocate 2014; The latitude, longitude, and uncertainty are estimates based on the locality given		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078829	Phymata	pacifica	USA	California	San Diego	Japatul	32.79201	-116.68539	08 Jun 1976		Unknown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 6451 m; Centrad; Geolocate 2014; The latitude, longitude, and uncertainty are estimates based on the locality given		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078830	Phymata	pacifica	USA	California	San Diego	San Diego	32.71528	-117.15639	8-4-1931		Unknown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013					Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078831	Phymata	pacifica	USA	California	San Diego	San Diego	32.71528	-117.15639	17 Jul 1920		W. S. Wright	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013					Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078832	Phymata	pacifica	USA	California	San Diego	San Diego County, unspecified locality	32.73422	-117.15070	no date provided		Unknown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			coordinates and elev for San Diego, county seat - MDS		Unknown	Pinned	1	Google Earth		79	260	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078833	Phymata	pacifica	USA	California	San Diego	Mission Valley	32.76028	-117.21194	09 Sep 1928		C. C. Searl	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013					Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078834	Phymata	pacifica	USA	California	San Diego	Descanso-Laguna Jct	32.84111	-116.61194	21 Oct 1937		W.P. Medlar	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 7251 m; Centrad; Geolocate 2014; Uncertainty value is obtained by measuring half of the distance from the initial locality to Alpine		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078835	Phymata	pacifica	USA	California	San Diego	Otay Mesa, Jamul Creek	32.63192	-116.88836	07 Oct 1978		D. K. F.	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 2580 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078836	Phymata	pacifica	USA	California	San Diego	San Diego	32.71528	-117.15639	31 Aug 1921		Unknown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013					Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078837	Phymata	pacifica	USA	California	San Diego	Warner's	33.27632	-116.64828	Jun 1922		George H. Field	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 5743 m; Centrad; Geolocate 2015; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078838	Phymata	pacifica	USA	California	San Diego	Monte Robles			22 Jul 1928		C. C. Searl	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			This locality could not be found (the region probably has a new name); Used GeoLocate, Google Maps, and Google Search		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini								buckwheat	associated with			NO
UCR_ENT 00078839	Phymata	pacifica	USA	California	San Diego	Indian Hill Grade, Carrista Creek	33.20514	-116.71795	17 Sep 1977		D. K. F.	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 2087 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078840	Phymata	pacifica	USA	California	San Diego	Indian Hill Grade, Carrista Creek	33.20514	-116.71795	17 Sep 1977		D. K. F.	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 2087 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078841	Phymata	pacifica	USA	California	San Diego	Indian Hill Grade, Carrista Creek	33.20514	-116.71795	17 Sep 1977		D. K. F.	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 2087 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078842	Phymata	pacifica	USA	California	San Diego	Cuyamaca	32.98472	-116.57000	10 Oct 1940		G. F. Harbison	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 5300 m, Centrad		Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078843	Phymata	pacifica	USA	California	San Diego	Palomar Mountain	33.35577	-116.86145	19 Aug 1979		J.W. Brown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013					Unknown	Pinned	1	Google Earth		1676	5499	Label		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078844	Phymata	pacifica	USA	California	San Diego	0.3 mi S Boulder Oaks Campground (Old Hwy 80)	32.72601	-116.47921	28 Jun 1989		R. J. Watts	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 150 m.		Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078845	Phymata	pacifica	USA	California	San Diego	Lakeside, Eucalyptus Hills	32.87972	-116.94583	19 Aug 1977		M. Cox	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 3694 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078846	Phymata	pacifica	USA	California	San Diego	Laguna Mts. Julian Dump	33.07861	-116.60111	01 Oct 1978		D. K. F.	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 8197 m; Centrad; Geolocate 2014; The location of the dump could have been different throughout the years so the uncertainty covers all of Julian		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078847	Phymata	pacifica	USA	California	San Diego	Campo	32.60645	-116.46890	20 Oct 1937		W.P. Medlar	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013					Unknown	Pinned	1	Gazetteer		797	2615	Gazetteer		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078848	Phymata	pacifica	USA	California	San Diego	Teacate Peak	32.57944	-116.68806	30 Jun 1984		Faulkner, Brown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 1807 m; Centrad; Geolocate 2014; Teacate is most likely misspelled for Tecate		Unknown	Pinned	1	GeoLocate Software	1000-10000	1184	3885	Unknown		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078849	Phymata	pacifica	USA	California	San Diego	San Diego	32.71528	-117.15639	8-7-31		Unknown	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013					Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078850	Phymata	pacifica	USA	California	Riverside	Banning	33.92737	-116.87370	13 Jul 1929		C. C. Searl	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013					Unknown	Pinned	1	Google Earth		716	2349	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078851	Phymata	pacifica	USA	California	San Diego	0.3 mi S Boulder Oaks Campground (Old Hwy 80)	32.72601	-116.47921	28 Jun 1989		R. J. Watts	Adult Female	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 150 m.		Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078852	Phymata	pacifica	USA	California	San Diego	Indian Hill Grade, Carrista Creek	33.20514	-116.71795	17 Sep 1977		D. K. F.	Adult Male	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 2087 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
UCR_ENT 00078853	Phymata	pacifica	USA	California	San Diego	Indian Hill Grade, Carrista Creek	33.20514	-116.71795	17 Sep 1977		D. K. F.	Adult Male	SDNH	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None	A. Michael	2013			Uncertainty: 2087 m; Centrad; Geolocate 2014; The uncertainty is an estimate to the possibllility of where the specimen was found		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Phymatinae	Phymatini												NO
