PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
UCR_ENT 00043894	Zelus	renardii	USA	California	Riverside	Magnesia Canyon	33.72780	-116.44251	02 Jul 1952		S. Miyagawa	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					coord. for Magnesia Canyon Ecological Reserve- ER		Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043895	Zelus	renardii	USA	California	Riverside	Magnesia Canyon	33.72780	-116.44251	02 Jul 1952		S. Miyagawa	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					coord. for Magnesia Canyon Ecological Reserve- ER		Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043896	Zelus	renardii	USA	California	Riverside	Magnesia Canyon	33.72780	-116.44251	02 Jul 1952		H.L. Mathis	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					coord. for Magnesia Canyon Ecological Reserve- ER		Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043897	Zelus	renardii	USA	California	Sacramento	Sacramento	38.58167	-121.49333	16 Apr 1951		P.J. Frazier	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	GeoLocate Software		9	28	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043898	Zelus	renardii	USA	California	Tulare	Visalia	36.33028	-119.29111	23 Apr 1949		R.C. Bachtel	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 10965 m		Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043899	Zelus	renardii	USA	California	Sacramento	Elk Grove	38.40880	-121.37161	01 Oct 1949		H. A. Hunt	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043900	Zelus	renardii	USA	California	Los Angeles	Whittier	33.97917	-118.03194	03 Nov 1938		C. A. Hamsher	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	GeoLocate Software		114	375	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043901	Zelus	renardii	USA	California	Yuba	18 mi NE of Marysville, Sierra Foothill Rge F.S.	39.32983	-121.35239	15 Oct 1977		M.S. Gorman	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043902	Zelus	renardii	USA	California	San Diego	Borrego Valley	33.22111	-116.33333	26 Mar 1959		L.M. Smith	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					locality as Borego Vly.		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043903	Zelus	renardii	USA	California	Riverside	Deep Canyon	33.94389	-116.78167	02 Apr 1977		N. J. Smith	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			675	2216	Unknown		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043904	Zelus	renardii	USA	California	Kern	Shafter	35.50056	-119.27083	18 Jun 1975		R. Roush	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	YES	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043905	Zelus	renardii	USA	California	Yolo	Woodland	38.67861	-121.77222	06 Nov 1959		C. G. Moore	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043906	Zelus	renardii	USA	California	Yolo	Woodland	38.67861	-121.77222	06 Nov 1959		C. G. Moore	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043907	Zelus	renardii	USA	California	Riverside	18 mi W of Blythe	33.60988	-114.90916	22 Apr 1978		N. J. Smith	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					corrected coords.		Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043908	Zelus	renardii	USA	California	Riverside	Coyote Wash, P.L. Boyd Desert Research Center	33.65420	-116.37222	05 Apr 1978		R. W. Brooks	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Coordinates deleted as obviously erroneous (JSA); corrected - MDS		Unknown	Pinned	1	Google Earth		267	876	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043909	Zelus	renardii	USA	California	Solano	Cold Cr nr Monticello Dam	38.51330	-122.10420	08 May 1978		R.B. & L.S. Kimsey	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					coord. for Monticello Dam- ER		Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043910	Zelus	renardii	USA	California	Sacramento	Sacramento, American River	38.59750	-121.50694	01 May 1965		R. A. Belmont	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043911	Zelus	renardii	USA	California	Yolo	5 mi NW Winters	38.57664	-122.03570	03 Jan 1964		P. Richerson	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043912	Zelus	renardii	USA	California	Yolo	5 mi NW Winters	38.57664	-122.03570	03 Jan 1964		P. Richerson	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043913	Zelus	renardii	USA	California	Yolo	5 mi NW Winters	38.57664	-122.03570	03 Jan 1964		P. Richerson	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043914	Zelus	renardii	USA	California	Yolo	5 mi NW Winters	38.57664	-122.03570	03 Jan 1964		P. Richerson	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043915	Zelus	renardii	USA	California	Riverside	Corona	33.87520	-117.56643	14 Sep 1958		M. E. Irwin	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer		207	679	Gazetteer		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043916	Zelus	renardii	USA	California	Imperial	Palo Verde	33.43280	-114.73140	10 Oct 1971		C. Goodpasture	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043917	Zelus	renardii	USA	California	Imperial	4 mi W Winterhaven	32.74354	-114.71042	23 Dec 1960		R. L. Macdonald	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043918	Zelus	renardii	USA	California	Orange	Santa Ana	33.74556	-117.86694	13 Oct 1931		A. T. McClay	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043919	Zelus	renardii	USA	California	Orange	Santa Ana	33.74556	-117.86694	13 Oct 1931		A. T. McClay	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043920	Zelus	renardii	USA	California	Inyo	Eureka Valley Dunes	37.09558	-117.67488	01 Jul 1978		C. Toft	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					not very accurate- ER		Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043921	Zelus	renardii	USA	California	Imperial	Glamis	32.99750	-115.07111	23 Mar 1967		R. O. Schuster	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043922	Zelus	renardii	USA	California	Yuba	Marysville	39.14583	-121.59138	11 Aug 1960		J. S. Buckett	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					GNIS coord.		Unknown	Pinned	1	Gazetteer		19	62	Gazetteer		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043923	Zelus	renardii	USA	California	Yolo	Woodland	38.67861	-121.77222	06 Nov 1959		C. G. Moore	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043924	Zelus	renardii	USA	California	Solano	Green Valley	38.25305	-122.16222	13 Aug 1946		R. M. Bohart	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					GNIS coord.		Unknown	Pinned	1	Gazetteer		35	115	Gazetteer		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043925	Zelus	renardii	USA	California	Riverside	12 mi N Blythe	33.79143	-114.58833	12 Jul 1977		N. J. Smith	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043926	Zelus	renardii	USA	California	Riverside	Andreas Canyon, Palm Springs	33.76222	-116.53611	06 Mar 1933		H. L. McKenzie	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043927	Zelus	renardii	USA	California	Tulare	Visalia	36.33028	-119.29111	15 Jun 1955		Michalk	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 10965 m		Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043928	Zelus	renardii	USA	California	Riverside	2.5 mi S Palm Desert	33.68595	-116.37361	24 Aug 1958		G. H. Nelson	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043929	Zelus	renardii	USA	California	Imperial	Palo Verde	33.43280	-114.73140	10 Oct 1971		E. E. Grissell	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Gazetteer						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043930	Zelus	renardii	USA	California	Sacramento	Folsom	38.67806	-121.17500	25 May 1976		B. Villegas	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043931	Zelus	renardii	USA	California	San Joaquin	Escalon	37.79750	-120.99556	01 Jun 1969		R. Lagier	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 2719 m		Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043932	Zelus	renardii	USA	California	Sacramento	Bridgehouse	38.49139	-121.08972	Jun 1968		E. M. Brock	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 9078 m; Centrad; Geolocate 2014; Uncertainty value is obtained by measuring half of the distance from the initial locality to Wilton		Unknown	Pinned	1	GeoLocate Software	1000-10000					NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043933	Zelus	renardii	USA	California	Sacramento	Sacramento	38.58167	-121.49333	13 Aug 1952		F. L. Blanc	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	GeoLocate Software		9	28	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043934	Zelus	renardii	USA	California	Sacramento	Sacramento	38.58167	-121.49333	02 Oct 1954		R.D. Browning	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	GeoLocate Software		9	28	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043935	Zelus	renardii	USA	California	Sacramento	Sacramento	38.58167	-121.49333	28 Apr 1950		H.F. Robinson	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	GeoLocate Software		9	28	Google Earth		NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043936	Zelus	renardii	USA	California	Yolo	Davis	38.54500	-121.73944	15 Mar 1956		E. I. Schlinger	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043937	Zelus	renardii	USA	California	Yolo	Davis	38.54500	-121.73944	28 May 1956		S. M. Fidel	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Yolo county - geolocate replotted correctly		Unknown	Pinned	1							NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
UCR_ENT 00043938	Zelus	renardii	USA	California	Yolo	3 miles W Road 38A	38.45279	-121.74894	07 Sep 1974		M. L. Siri	Adult Female	UCD	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Uncertainty: 3000 m		Unknown	Pinned	1	GeoLocate Software						NO	NO	NO	NO	NO			Reduviidae	Harpactorinae	Harpactorini												NO
